ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,YEARS_EMPLOYED,ASSET_SCORE,DIGITAL_SCORE,EXP_BRACKET,AGE_BIN,INC_BIN
5023400,F,0,1,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,59,3.4,1,0,2-5yr,"[58, 63)",50-100K
5023401,F,0,1,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,59,3.4,1,0,2-5yr,"[58, 63)",50-100K
5023402,F,0,1,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,59,3.4,1,0,2-5yr,"[58, 63)",50-100K
5023406,F,0,1,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,59,3.4,1,0,2-5yr,"[58, 63)",50-100K
5023407,F,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19777,-5500,1,0,1,0,Cooking staff,2,54,15.1,1,0,10-20yr,"[53, 58)",100-150K
5023408,F,0,1,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21642,365243,1,0,0,0,,2,59,0.0,1,0,Unemployed,"[58, 63)",100-150K
5023409,F,0,1,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21642,365243,1,0,0,0,,2,59,0.0,1,0,Unemployed,"[58, 63)",100-150K
5023410,F,0,1,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21642,365243,1,0,0,0,,2,59,0.0,1,0,Unemployed,"[58, 63)",100-150K
5023411,F,0,1,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21642,365243,1,0,0,0,,2,59,0.0,1,0,Unemployed,"[58, 63)",100-150K
5023412,F,0,1,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21642,365243,1,0,0,0,,2,59,0.0,1,0,Unemployed,"[58, 63)",100-150K
5023414,F,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,45,7.3,2,0,5-10yr,"[43, 48)",200-250K
5023415,F,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,45,7.3,2,0,5-10yr,"[43, 48)",200-250K
5023417,F,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,45,7.3,2,0,5-10yr,"[43, 48)",200-250K
5023419,F,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,45,7.3,2,0,5-10yr,"[43, 48)",200-250K
5023420,F,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,45,7.3,2,0,5-10yr,"[43, 48)",200-250K
5023421,F,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,45,7.3,2,0,5-10yr,"[43, 48)",200-250K
5023422,F,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,45,7.3,2,0,5-10yr,"[43, 48)",200-250K
5023423,F,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,45,7.3,2,0,5-10yr,"[43, 48)",200-250K
6052096,F,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,45,7.3,2,0,5-10yr,"[43, 48)",200-250K
6052097,F,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,45,7.3,2,0,5-10yr,"[43, 48)",200-250K
6052098,F,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,45,7.3,2,0,5-10yr,"[43, 48)",200-250K
5023425,M,0,1,3,157500,Working,Higher education,Married,House / apartment,-14238,-3918,1,0,0,0,Laborers,5,38,10.7,1,0,10-20yr,"[38, 43)",150-200K
5023426,M,0,1,3,157500,Working,Higher education,Married,House / apartment,-14238,-3918,1,0,0,0,Laborers,5,38,10.7,1,0,10-20yr,"[38, 43)",150-200K
5023427,M,0,1,3,157500,Working,Higher education,Married,House / apartment,-14238,-3918,1,0,0,0,Laborers,5,38,10.7,1,0,10-20yr,"[38, 43)",150-200K
5023428,M,0,1,3,157500,Working,Higher education,Married,House / apartment,-14238,-3918,1,0,0,0,Laborers,5,38,10.7,1,0,10-20yr,"[38, 43)",150-200K
5023429,M,0,1,3,157500,Working,Higher education,Married,House / apartment,-14238,-3918,1,0,0,0,Laborers,5,38,10.7,1,0,10-20yr,"[38, 43)",150-200K
5023430,F,0,1,0,108000,Pensioner,Secondary / secondary special,Married,House / apartment,-23044,365243,1,0,1,0,,2,63,0.0,1,0,Unemployed,"[63, 68)",100-150K
5023431,F,0,1,0,108000,Pensioner,Secondary / secondary special,Married,House / apartment,-23044,365243,1,0,1,0,,2,63,0.0,1,0,Unemployed,"[63, 68)",100-150K
5023432,F,0,1,0,108000,Pensioner,Secondary / secondary special,Married,House / apartment,-23044,365243,1,0,1,0,,2,63,0.0,1,0,Unemployed,"[63, 68)",100-150K
5023433,F,0,1,0,108000,Pensioner,Secondary / secondary special,Married,House / apartment,-23044,365243,1,0,1,0,,2,63,0.0,1,0,Unemployed,"[63, 68)",100-150K
5023435,F,0,1,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,Sales staff,1,62,36.7,1,1,20+yr,"[58, 63)",150-200K
5023438,F,0,1,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,Sales staff,1,62,36.7,1,1,20+yr,"[58, 63)",150-200K
5023439,F,0,1,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,Sales staff,1,62,36.7,1,1,20+yr,"[58, 63)",150-200K
5023440,F,0,1,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,Sales staff,1,62,36.7,1,1,20+yr,"[58, 63)",150-200K
5023441,F,0,1,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,Sales staff,1,62,36.7,1,1,20+yr,"[58, 63)",150-200K
5023442,F,0,1,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,Sales staff,1,62,36.7,1,1,20+yr,"[58, 63)",150-200K
5023443,F,0,1,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,Sales staff,1,62,36.7,1,1,20+yr,"[58, 63)",150-200K
5023444,F,0,1,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,Sales staff,1,62,36.7,1,1,20+yr,"[58, 63)",150-200K
5023445,F,0,1,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,Sales staff,1,62,36.7,1,1,20+yr,"[58, 63)",150-200K
5023447,F,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,56,1.8,1,0,<2yr,"[53, 58)",150-200K
5023448,F,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,56,1.8,1,0,<2yr,"[53, 58)",150-200K
5023449,F,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,56,1.8,1,0,<2yr,"[53, 58)",150-200K
5023450,F,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,56,1.8,1,0,<2yr,"[53, 58)",150-200K
5023451,F,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,56,1.8,1,0,<2yr,"[53, 58)",150-200K
5023452,F,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,56,1.8,1,0,<2yr,"[53, 58)",150-200K
5023453,F,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,56,1.8,1,0,<2yr,"[53, 58)",150-200K
5023454,F,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,56,1.8,1,0,<2yr,"[53, 58)",150-200K
5023456,F,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,56,1.8,1,0,<2yr,"[53, 58)",150-200K
5023457,F,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,56,1.8,1,0,<2yr,"[53, 58)",150-200K
5023460,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023461,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023462,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023465,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023467,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023468,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023469,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023470,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023471,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023472,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023473,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023474,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023475,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
6052099,F,1,1,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,57,0.0,2,0,Unemployed,"[53, 58)",300-400K
5023476,F,0,0,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20725,-1847,1,0,0,1,Secretaries,2,56,5.1,0,1,5-10yr,"[53, 58)",100-150K
5023478,F,0,0,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20725,-1847,1,0,0,1,Secretaries,2,56,5.1,0,1,5-10yr,"[53, 58)",100-150K
5023479,F,0,1,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3,43,12.1,1,1,10-20yr,"[43, 48)",100-150K
5023480,F,0,1,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3,43,12.1,1,1,10-20yr,"[43, 48)",100-150K
5023481,F,0,1,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3,43,12.1,1,1,10-20yr,"[43, 48)",100-150K
5023482,F,0,1,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3,43,12.1,1,1,10-20yr,"[43, 48)",100-150K
5023483,F,0,1,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3,43,12.1,1,1,10-20yr,"[43, 48)",100-150K
5023484,F,0,1,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3,43,12.1,1,1,10-20yr,"[43, 48)",100-150K
6052011,F,0,1,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3,43,12.1,1,1,10-20yr,"[43, 48)",100-150K
5023486,F,0,1,0,112500,Working,Secondary / secondary special,Married,House / apartment,-18210,-6230,1,0,0,0,,2,49,17.1,1,0,10-20yr,"[48, 53)",100-150K
5023490,M,1,1,0,83250,Working,Secondary / secondary special,Married,House / apartment,-20592,-6230,1,1,1,1,,2,56,17.1,2,2,10-20yr,"[53, 58)",50-100K
5023491,M,1,1,0,83250,Working,Secondary / secondary special,Married,House / apartment,-20592,-6230,1,1,1,1,,2,56,17.1,2,2,10-20yr,"[53, 58)",50-100K
5023492,M,1,1,0,83250,Working,Secondary / secondary special,Married,House / apartment,-20592,-6230,1,1,1,1,,2,56,17.1,2,2,10-20yr,"[53, 58)",50-100K
5023493,M,1,1,0,83250,Working,Secondary / secondary special,Married,House / apartment,-20592,-6230,1,1,1,1,,2,56,17.1,2,2,10-20yr,"[53, 58)",50-100K
5023494,F,0,1,1,112500,Working,Secondary / secondary special,Married,House / apartment,-11472,-1026,1,0,0,0,Core staff,3,31,2.8,1,0,2-5yr,"[28, 33)",100-150K
5023495,F,0,1,1,112500,Working,Secondary / secondary special,Married,House / apartment,-11472,-1026,1,0,0,0,Core staff,3,31,2.8,1,0,2-5yr,"[28, 33)",100-150K
5023496,F,0,1,1,112500,Working,Secondary / secondary special,Married,House / apartment,-11472,-1026,1,0,0,0,Core staff,3,31,2.8,1,0,2-5yr,"[28, 33)",100-150K
5023497,F,0,1,1,112500,Working,Secondary / secondary special,Married,House / apartment,-11472,-1026,1,0,0,0,Core staff,3,31,2.8,1,0,2-5yr,"[28, 33)",100-150K
5023499,F,0,0,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2,46,12.6,0,0,10-20yr,"[43, 48)",50-100K
5023500,F,0,0,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2,46,12.6,0,0,10-20yr,"[43, 48)",50-100K
5023502,F,0,0,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2,46,12.6,0,0,10-20yr,"[43, 48)",50-100K
5023503,F,0,0,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2,46,12.6,0,0,10-20yr,"[43, 48)",50-100K
5023504,F,0,0,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2,46,12.6,0,0,10-20yr,"[43, 48)",50-100K
6052012,F,0,0,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2,46,12.6,0,0,10-20yr,"[43, 48)",50-100K
6052013,F,0,0,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2,46,12.6,0,0,10-20yr,"[43, 48)",50-100K
5023505,F,0,1,0,207000,State servant,Secondary / secondary special,Widow,House / apartment,-19876,-5865,1,0,0,0,Medicine staff,1,54,16.1,1,0,10-20yr,"[53, 58)",200-250K
5023506,F,0,1,0,207000,State servant,Secondary / secondary special,Widow,House / apartment,-19876,-5865,1,0,0,0,Medicine staff,1,54,16.1,1,0,10-20yr,"[53, 58)",200-250K
5023507,F,0,1,0,207000,State servant,Secondary / secondary special,Widow,House / apartment,-19876,-5865,1,0,0,0,Medicine staff,1,54,16.1,1,0,10-20yr,"[53, 58)",200-250K
5023508,M,1,1,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,43,2.6,2,0,2-5yr,"[43, 48)",100-150K
5023509,M,1,1,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,43,2.6,2,0,2-5yr,"[43, 48)",100-150K
5023511,M,1,1,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,43,2.6,2,0,2-5yr,"[43, 48)",100-150K
5023513,M,1,1,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,43,2.6,2,0,2-5yr,"[43, 48)",100-150K
5023514,M,1,1,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,43,2.6,2,0,2-5yr,"[43, 48)",100-150K
5023516,M,1,1,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,43,2.6,2,0,2-5yr,"[43, 48)",100-150K
5023517,M,1,1,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,43,2.6,2,0,2-5yr,"[43, 48)",100-150K
5023518,M,1,1,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,43,2.6,2,0,2-5yr,"[43, 48)",100-150K
5023519,M,1,1,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,43,2.6,2,0,2-5yr,"[43, 48)",100-150K
5023520,M,1,1,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,43,2.6,2,0,2-5yr,"[43, 48)",100-150K
5023521,M,1,1,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,43,2.6,2,0,2-5yr,"[43, 48)",100-150K
5023522,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15516,-1301,1,0,0,0,Laborers,2,42,3.6,2,0,2-5yr,"[38, 43)",150-200K
5023523,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15516,-1301,1,0,0,0,Laborers,2,42,3.6,2,0,2-5yr,"[38, 43)",150-200K
5023524,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15516,-1301,1,0,0,0,Laborers,2,42,3.6,2,0,2-5yr,"[38, 43)",150-200K
6052014,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15516,-1301,1,0,0,0,Laborers,2,42,3.6,2,0,2-5yr,"[38, 43)",150-200K
5023526,F,0,1,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,2,56,19.0,1,0,10-20yr,"[53, 58)",250-300K
5023527,F,0,1,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,2,56,19.0,1,0,10-20yr,"[53, 58)",250-300K
5023528,F,0,1,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,2,56,19.0,1,0,10-20yr,"[53, 58)",250-300K
5023531,F,0,1,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,2,56,19.0,1,0,10-20yr,"[53, 58)",250-300K
5023532,F,0,1,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,2,56,19.0,1,0,10-20yr,"[53, 58)",250-300K
5023533,F,0,1,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-13920,-904,1,0,0,0,Core staff,1,38,2.5,1,0,2-5yr,"[38, 43)",200-250K
5023534,F,0,1,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-13920,-904,1,0,0,0,Core staff,1,38,2.5,1,0,2-5yr,"[38, 43)",200-250K
5023535,F,0,1,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-13920,-904,1,0,0,0,Core staff,1,38,2.5,1,0,2-5yr,"[38, 43)",200-250K
5023536,F,0,1,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-13920,-904,1,0,0,0,Core staff,1,38,2.5,1,0,2-5yr,"[38, 43)",200-250K
5023537,F,0,1,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-13920,-904,1,0,0,0,Core staff,1,38,2.5,1,0,2-5yr,"[38, 43)",200-250K
5023539,F,0,1,0,81000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21869,365243,1,0,0,0,,2,59,0.0,1,0,Unemployed,"[58, 63)",50-100K
5023540,F,0,1,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2,43,10.1,1,1,10-20yr,"[43, 48)",50-100K
5023541,F,0,1,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2,43,10.1,1,1,10-20yr,"[43, 48)",50-100K
5023542,F,0,1,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2,43,10.1,1,1,10-20yr,"[43, 48)",50-100K
5023543,F,0,1,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2,43,10.1,1,1,10-20yr,"[43, 48)",50-100K
5023544,F,0,1,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2,43,10.1,1,1,10-20yr,"[43, 48)",50-100K
5023545,F,0,1,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2,43,10.1,1,1,10-20yr,"[43, 48)",50-100K
5023546,M,1,1,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2,59,6.6,2,0,5-10yr,"[58, 63)",50-100K
5023547,M,1,1,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2,59,6.6,2,0,5-10yr,"[58, 63)",50-100K
5023548,M,1,1,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2,59,6.6,2,0,5-10yr,"[58, 63)",50-100K
5023549,M,1,1,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2,59,6.6,2,0,5-10yr,"[58, 63)",50-100K
